GeneID	NAME	WTCa_vs_WT	WT_vs_WTFK	WT_vs_cna1	WT_vs_crz1	WTCa_vs_WTFK	WTCa_vs_cna1	WTCa_vs_crz1	WTFK_vs_cna1	WTFK_vs_crz1	cna1_vs_crz1
CAGL0A02431g	YPS7:Putative GPI-anchored aspartic protease, located in the cytoplasm and endoplasmic reticulum	0.4403486606	-0.0479911239000001	-0.2343108774	-0.2484052341	0.3923575367	0.2060377832	0.1919434265	-0.1863197535	-0.2004141102	-0.0140943567000000
CAGL0A02475g	ATP22:Mitochondrial inner membrane protein required for assembly of the F0 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutiorily conserved enzyme complex required for ATP synthesis	0.1644108319	-0.2679812665	-0.1836230564	-0.00951622920000004	-0.1035704346	-0.0192122245000000	0.1548946027	0.0843582101	0.2584650373	0.1741068272
CAGL0A02486g	SBE2:Protein involved in the transport of cell wall components from the Golgi to the cell surface; required for bud growth	0.108613534	-0.2718434723	-0.13556713	-0.0288533352	-0.1632299383	-0.026953596	0.0797601988	0.1362763423	0.2429901371	0.1067137948
CAGL0A02508g	CAGL0A02508g:	0.2339183634	-0.0680206451	0.1339268848	-0.00953489080000002	0.1658977183	0.3678452482	0.2243834726	0.2019475299	0.0584857543	-0.1434617756
CAGL0A02530g	TRR1:Cytoplasmic thioredoxin reductase, key regulatory enzyme that determines the redox state of the thioredoxin system, which acts as a disulfide reductase system and protects cells against both oxidative and reductive stress	0.1498789449	-0.0128009131000000	0.1528508737	-0.104982471700000	0.1370780318	0.3027298186	0.0448964732	0.1656517868	-0.092181558600	-0.2578333454
CAGL0A02552g	CDC10:Component of the septin ring of the mother-bud neck that is required for cytokinesis; septins recruit proteins to the neck and can act as a barrier to diffusion at the membrane, and they comprise the 10nm filaments seen with EM	0.015238408	-0.077408855	-0.0471436242	0.0164645922	-0.062170447	-0.0319052162	0.0317030002000000	0.0302652308	0.0938734472	0.0636082164
CAGL0A02574g	TRP4:Anthranilate phosphoribosyl transferase of the tryptophan biosynthetic pathway, catalyzes the phosphoribosylation of anthranilate, subject to the general control system of amino acid biosynthesis	0.462491764	-0.331059835	-0.1282419991	-0.3588434584	0.131431929	0.3342497649	0.1036483056	0.2028178359	-0.0277836234000001	-0.2306014593
CAGL0A02596g	SPC110:Inner plaque spindle pole body (SPB) component, ortholog of human kendrin; involved in connecting nuclear microtubules to SPB; interacts with Tub4p-complex and calmodulin; phosphorylated by Mps1p in cell cycle-dependent manner	0.1544370676	-0.2666330997	-0.1820798678	0.0631998911	-0.1121960321	-0.0276428002	0.2176369587	0.0845532319	0.3298329908	0.2452797589
CAGL0A02618g	CAGL0A02618g:	0.0856448792999999	-0.0606910897	0.0456826965999999	-0.3307423091	0.0249537896000000	0.1313275759	-0.2450974298	0.1063737863	-0.2700512194	-0.3764250057
CAGL0A02629g	GGA1:Golgi-localized protein with homology to gamma-adaptin, interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner in order to facilitate traffic through the late Golgi	0.1799481394	0.0476487233	0.1685584123	-0.1476076172	0.2275968627	0.3485065517	0.0323405222	0.120909689	-0.1952563405	-0.3161660295
CAGL0A02651g	EAF1:Component of the NuA4 histone acetyltransferase complex; acts as a platform for assembly of NuA4 subunits into the tive complex; required for initiation of pre-meiotic D replication, likely due to its requirement for expression of IME1	-0.00194975040000001	-0.0888377162	-0.0173393145999999	0.0622909509	-0.0907874666	-0.0192890650000000	0.0603412005	0.0714984016	0.1511286671	0.0796302655
CAGL0A02673g	BCP1:Essential protein involved in nuclear export of Mss4p, which is a lipid kise that generates phosphatidylinositol 4,5-biphosphate and plays a role in actin cytoskeleton organization and vesicular transport	0.0663961457	-0.1177933586	-0.0142636999000000	0.1164971392	-0.0513972129	0.0521324458	0.1828932849	0.1035296587	0.2342904978	0.1307608391
CAGL0A02695g	TFC6:One of six subunits of R polymerase III transcription initiation factor complex (TFIIIC); part of TFIIIC TauB domain that binds BoxB promoter sites of tR and other genes; cooperates with Tfc3p in D binding; human homolog is TFIIIC-110	-0.0160267627	-0.0562098264	-0.080867278	0.0250984697	-0.0722365891	-0.0968940407	0.00907170699999999	-0.0246574516000000	0.0813082961	0.1059657477
CAGL0A02706g	ESC2:Protein involved in silencing; may recruit or stabilize Sir proteins; role in Rad51-dependent homologous recombition repair and intra S-phase D damage checkpoint; member of the RENi (Rad60-Esc2-Nip45) family of SUMO-like domain proteins	-0.0337188563000000	-0.1242516021	-0.0605489306	0.0394871633999999	-0.1579704584	-0.0942677869	0.0057683071	0.0637026715	0.1637387655	0.100036094
CAGL0A02728g	SEM1:Component of the lid subcomplex of the regulatory subunit of the 26S proteasome; involved in mR export mediated by the TREX-2 complex (Sac3p-Thp1p); ortholog of human DSS1	-0.1390757591	0.00528947479999997	0.117348479400000	-0.1304442443	-0.1337862843	-0.0217272797000001	-0.2695200034	0.112059004600000	-0.135733719100000	-0.2477927237
CAGL0A02750g	RPT5:One of six ATPases of the 19S regulatory particle of the 26S proteasome involved in the degradation of ubiquitited substrates; recruited to the GAL1-10 promoter region upon induction of transcription	0.0434267878	-0.0181536263000000	0.0327776880999999	-0.0182941675000001	0.0252731615	0.0762044759	0.0251326203000000	0.0509313144	-0.000140541200000055	-0.0510718556
CAGL0A02772g	CDC40:Pre-mR splicing factor, important for catalytic step II of pre-mR splicing and plays a role in cell cycle progression; required for D synthesis during mitosis and meiosis; has WD repeats	0.0344476523000000	-0.1239145406	-0.2065972545	-0.0916905346	-0.0894668883	-0.1721496022	-0.0572428822999999	-0.0826827139	0.032224006	0.1149067199
CAGL0A02794g	CAGL0A02794g:	0.1636159426	-0.1605344231	-0.2101145003	-0.072625416	0.00308151950000001	-0.046498557700	0.0909905266	-0.0495800772	0.0879090071	0.1374890843
CAGL0A02816g	YPR1:DPH-dependent aldo-keto reductase, reduces multiple substrates including 2-methylbutyraldehyde and D,L-glyceraldehyde, expression is induced by osmotic and oxidative stress; functiolly redundant with other aldo-keto reductases	1.2149992084	-0.3723051376	-0.3865722366	-0.5063359689	0.8426940708	0.8284269718	0.7086632395	-0.0142670989999999	-0.1340308313	-0.1197637323
CAGL0A02838g	XRS2:Protein required for D repair; component of the Mre11 complex, which is involved in double strand breaks, meiotic recombition, telomere maintence, and checkpoint sigling	-0.0467699333	0.0313019057000000	-0.0412890629	-0.1975963506	-0.0154680275999999	-0.0880589962	-0.2443662839	-0.0725909686	-0.2288982563	-0.1563072877
CAGL0A02860g	CAGL0A02860g:	-0.105358467	-0.0469949425999999	-0.2563400966	-0.1650415873	-0.1523534096	-0.3616985636	-0.2704000543	-0.209345154	-0.1180466447	0.0912985093
CAGL0A02882g	CAGL0A02882g:	-0.325711261	0.1714372961	0.1204707136	-0.00988944219999997	-0.1542739649	-0.2052405474	-0.3356007032	-0.0509665825	-0.1813267383	-0.1303601558
CAGL0A02904g	CTS2:Protein similar to Ashbya gossypii sporulation-specific chitise	0.2020256435	-0.0625973969	-0.2329812105	-0.2178149856	0.1394282466	-0.030955567	-0.0157893421000000	-0.1703838136	-0.1552175887	0.0151662249000001
CAGL0A02926g	VPS74:Protein required for Golgi localization of glycosyltransferases; binds the cytosolic domains of Golgi glycosyltransferases; functions as a heterotetramer	-0.2220300335	0.2537165842	0.1178867769	-0.0229642786	0.0316865507	-0.1041432566	-0.2449943121	-0.1358298073	-0.2766808628	-0.1408510555
CAGL0A02948g	FRQ1:N-myristoylated calcium-binding protein that may have a role in intracellular sigling through its regulation of the phosphatidylinositol 4-kise Pik1p; member of the recoverin/frequenin branch of the EF-hand superfamily	-0.0808610538	0.0275383139	0.110767342	0.1011087243	-0.0533227399	0.0299062882000000	0.0202476705000000	0.0832290281	0.0735704104	-0.00965861770000001
CAGL0A02970g	CAGL0A02970g:	-0.0174635468	-0.01888018	-0.0374929389	-0.0330018689000000	-0.0363437268	-0.0549564857	-0.0504654157	-0.0186127589000001	-0.0141216889000001	0.00449107
CAGL0A02992g	BCS1:Protein of the mitochondrial inner membrane that functions as an ATP-dependent chaperone, required for the incorporation of the Rip1p and Qcr10p subunits into the cytochrome bc(1) complex; member of the CDC48/PAS1/SEC18 ATPase family	0.1464427524	-0.2731992467	-0.1117765811	-0.0714889723	-0.1267564943	0.0346661713	0.0749537801	0.1614226656	0.2017102744	0.0402876088
CAGL0A03014g	ARH1:Oxidoreductase of the mitochondrial inner membrane, involved in cytoplasmic and mitochondrial iron homeostasis and required for activity of Fe-S cluster-containing enzymes; one of the few mitochondrial proteins essential for viability	-0.0261118442	-0.0879474583	0.0711984413	-0.1004048077	-0.1140593025	0.0450865970999999	-0.1265166519	0.1591458996	-0.0124573494000001	-0.171603249
CAGL0A03036g	ATP17:Subunit f of the F0 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutiorily conserved enzyme complex required for ATP synthesis	0.2407497122	-0.5298105027	-0.120809929500000	-0.0401270136	-0.2890607905	0.1199397827	0.2006226986	0.4090005732	0.4896834891	0.0806829159
CAGL0A03058g	RGA2:GTPase-activating protein for the polarity-establishment protein Cdc42p; implicated in control of septin organization, pheromone response, and haploid invasive growth; regulated by Pho85p and Cdc28p	-0.0153035158000000	0.0930340648	0.1395895742	-0.0723265937999999	0.077730549	0.1242860584	-0.0876301096	0.0465555094000001	-0.1653606586	-0.211916168
CAGL0A03080g	CAGL0A03080g:	0.0477517107	-0.17271355	-0.2589273851	-0.2574911467	-0.124961839300000	-0.2111756744	-0.209739436	-0.0862138351	-0.0847775967	0.00143623840000002
CAGL0A03102g	ARO10:Phenylpyruvate decarboxylase, catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde, which is the first specific step in the Ehrlich pathway	-0.085003419	0.0431671119999999	0.2021503311	0.9776803494	-0.0418363070000001	0.1171469121	0.8926769304	0.1589832191	0.9345132374	0.7755300183
CAGL0A03117	CAGL0A03117:Unknown	0.2171666553	-0.0951156227999999	-0.0129816431999999	0.1772587428	0.1220510325	0.2041850121	0.3944253981	0.0821339796000001	0.2723743656	0.190240386
CAGL0A03146g	CAGL0A03146g:	-0.2254982224	0.1520125385	0.201391272	-0.0789954283999999	-0.0734856839	-0.0241069504000000	-0.3044936508	0.0493787335	-0.2310079669	-0.2803867004
CAGL0A03168g	RPP2B:Ribosomal protein P2 beta, a component of the ribosomal stalk, which is involved in the interaction between translatiol elongation factors and the ribosome; regulates the accumulation of P1 (Rpp1Ap and Rpp1Bp) in the cytoplasm	0.103601509400000	0.0747277219	-0.0853821402999998	0.0351185013000002	0.1783292313	0.0182193691000000	0.1387200107	-0.1601098622	-0.0396092205999998	0.1205006416
CAGL0A03190g	NKP1:Non-essential kinetochore protein, subunit of the Ctf19 central kinetochore complex (Ctf19p-Mcm21p-Okp1p-Mcm22p-Mcm16p-Ctf3p-Chl4p-Mcm19p-Nkp1p-Nkp2p-Ame1p-Mtw1p)	0.0342930972	-0.189875762	-0.2194466692	-0.0744297236	-0.1555826648	-0.185153572	-0.0401366263999999	-0.0295709072000000	0.1154460384	0.1450169456
CAGL0A03212g	ATO3:Plasma membrane protein, regulation pattern suggests a possible role in export of ammonia from the cell; phosphorylated in mitochondria; member of the TC 9.B.33 YaaH family of putative transporters	-0.1394019482	0.0431671828000001	-0.3875861617	-0.0407964312999999	-0.0962347654	-0.5269881099	-0.1801983795	-0.4307533445	-0.0839636141	0.3467897304
CAGL0A03234g	EFT2:Elongation factor 2 (EF-2), also encoded by EFT1; catalyzes ribosomal translocation during protein synthesis; contains diphthamide, the unique posttranslatiolly modified histidine residue specifically ADP-ribosylated by diphtheria toxin	0.0985414562	-0.0856720192	-0.00499072799999991	-0.0497717505999999	0.0128694370000000	0.0935507282	0.0487697056000001	0.0806812912000001	0.0359002686000001	-0.0447810226
CAGL0A03256g	MUS81:Subunit of the structure-specific Mms4p-Mus81p endonuclease that cleaves branched D; involved in D repair, replication fork stability, and joint molecule formation/resolution during meiotic recombition; helix-hairpin-helix protein	-0.0562825245	-0.0243835886999999	-0.1766559441	0.00668843880000008	-0.0806661132	-0.2329384686	-0.0495940856999999	-0.1522723554	0.0310720275000001	0.1833443829
CAGL0A03278g	RPL19A:Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl19Bp and has similarity to rat L19 ribosomal protein; rpl19a and rpl19b single null mutations result in slow growth, while the double null mutation is lethal	-0.0315806532000001	0.0793657003	0.0504189789	-0.1396100344	0.0477850471	0.0188383257	-0.1711906876	-0.0289467213999999	-0.2189757347	-0.1900290133
CAGL0A03300g	IME4:Probable mR N6-adenosine methyltransferase required for entry into meiosis; transcribed in diploid cells; haploids repress IME4 transcription via production of antisense IME4 transcripts; antisense transcription is repressed in diploids	-0.0607657705	-0.1566895009	-0.418452185	-0.0131120485999999	-0.2174552714	-0.4792179555	-0.0738778190999999	-0.2617626841	0.143577452300000	0.4053401364
CAGL0A03322g	HOS2:Histone deacetylase required for gene activation via specific deacetylation of lysines in H3 and H4 histone tails; subunit of the Set3 complex, a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity	-0.1078505887	0.00670488129999995	0.00441004679999996	0.0948736162	-0.1011457074	-0.1034405419	-0.0129769725000000	-0.00229483450000003	0.0881687349	0.0904635694
CAGL0A03344g	ASI3:Putative integral membrane E3 ubiquitin ligase; acts with Asi1p and Asi2p to ensure the fidelity of SPS-sensor siglling by maintaining the dormant repressed state of gene expression in the absence of inducing sigls	-0.174570324	0.3637598675	0.3445852724	-0.2913266319	0.1891895435	0.1700149484	-0.4658969559	-0.0191745951000001	-0.6550864994	-0.6359119043
CAGL0A03366g	ADE16:Enzyme of 'de novo' purine biosynthesis containing both 5-aminoimidazole-4-carboxamide ribonucleotide transformylase and inosine monophosphate cyclohydrolase activities, isozyme of Ade17p; ade16 ade17 mutants require adenine and histidine	0.8017827002	0.2780077991	0.332583101	0.1561785226	1.0797904993	1.1343658012	0.9579612228	0.0545753019000002	-0.121829276500000	-0.1764045784
CAGL0A03388g	RPL15A:Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl15Bp and has similarity to rat L15 ribosomal protein; binds to 5.8 S rR	0.1396945902	-0.1652176064	-0.0645330396999999	-0.0362519796999999	-0.0255230162	0.0751615505	0.1034426105	0.100684566700000	0.128965626700000	0.0282810600000001
CAGL0A03410g	CAGL0A03410g:	0.154540267300000	-0.9214326835	-1.6978604895	-0.3568413232	-0.7668924162	-1.5433202222	-0.202301055900000	-0.776427806	0.5645913603	1.3410191663
CAGL0A03432g	RAD5:D helicase proposed to promote replication fork regression during postreplication repair by template switching; contains RING finger domain	0.06598826	-0.0346599123	-0.0640604542999999	0.2709424726	0.0313283476999999	0.00192780570000004	0.3369307326	-0.02940054200	0.3056023849	0.3350029269
CAGL0A03454g	RSC58:Component of the RSC chromatin remodeling complex; RSC functions in transcriptiol regulation and elongation, chromosome stability, and establishing sister chromatid cohesion; involved in telomere maintence	0.3702559249	-0.3459778362	-0.4033328038	-0.2538153996	0.0242780887	-0.0330768788999999	0.1164405253	-0.0573549675999999	0.0921624366	0.1495174042
CAGL0A03476g	SMF3:Putative divalent metal ion transporter involved in iron homeostasis; transcriptiolly regulated by metal ions; member of the Nramp family of metal transport proteins	-0.0520029772	0.1931092718	0.2002021694	0.1705045091	0.141106294600000	0.1481991922	0.1185015319	0.00709289760000002	-0.0226047626999999	-0.0296976602999999
CAGL0A03498g	MLH2:Protein involved in the mismatch repair of certain frameshift intermediates and involved in meiotic recombition; forms a complex with Mlh1p	-0.1769983149	-0.1690440207	-0.1631437849	0.1999576412	-0.3460423356	-0.3401420998	0.0229593263	0.00590023579999993	0.3690016619	0.3631014261
CAGL0A03542g	COX12:Subunit VIb of cytochrome c oxidase, which is the termil member of the mitochondrial inner membrane electron transport chain; required for assembly of cytochrome c oxidase but not required for activity after assembly; phosphorylated	-0.0108162797000000	-0.1438793964	-0.1874704374	0.00122478110000011	-0.1546956761	-0.1982867171	-0.0095914986	-0.043591041	0.1451041775	0.1886952185
